scenario,wind_scenario,pv_scenario,hour,time,wind_pu,pv_pu,wind_mw,pv_mw,renewable_mw,purchase_price_yuan_per_kwh,sell_price_yuan_per_kwh,regular_load_mw,production_load_factor,process_load_factor,alk_load_mw,pem_load_mw,ammonia_load_mw,process_load_mw,ammonia_output_t,total_load_mw,grid_purchase_mw,grid_sale_mw,grid_exchange_mw,case_name,production_t_per_day,full_load_equivalent_hours,equipment_utilization
W5_PV2,5,2,22,22:00-23:00,0.1551,0.0,6.204,0.0,6.204,0.6074,0.3779,1.56,0.11190361445783133,0.11190361445783133,2.2380722891566265,2.2380722891566265,0.167855421686747,4.644,0.335710843373494,6.204000000000001,8.881784197001252e-16,0.0,8.881784197001252e-16,W5_PV2,54,18.0,0.75
W5_PV2,5,2,23,23:00-24:00,0.4232,0.0,16.928,0.0,16.928,0.3424,0.3779,1.4802,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.980199999999996,26.052199999999996,0.0,26.052199999999996,W5_PV2,54,18.0,0.75
W5_PV2,5,2,0,0:00-1:00,0.2444,0.0,9.776,0.0,9.776,0.3424,0.3779,1.3698000000000001,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.8698,33.0938,0.0,33.0938,W5_PV2,45,15.0,0.625
W5_PV2,5,2,1,1:00-2:00,0.3375,0.0,13.5,0.0,13.5,0.3424,0.3779,1.0997999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.5998,29.099800000000002,0.0,29.099800000000002,W5_PV2,45,15.0,0.625
W5_PV2,5,2,2,2:00-3:00,0.3848,0.0,15.392,0.0,15.392,0.3424,0.3779,0.7998000000000001,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.2998,26.907799999999998,0.0,26.907799999999998,W5_PV2,45,15.0,0.625
W5_PV2,5,2,3,3:00-4:00,0.3328,0.0,13.312,0.0,13.312,0.3424,0.3779,0.99,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.49,29.178000000000004,0.0,29.178000000000004,W5_PV2,45,15.0,0.625
W5_PV2,5,2,4,4:00-5:00,0.3786,0.0,15.144,0.0,15.144,0.3424,0.3779,1.1802000000000001,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.6802,27.5362,0.0,27.5362,W5_PV2,45,15.0,0.625
W5_PV2,5,2,5,5:00-6:00,0.3579,0.0,14.315999999999999,0.0,14.315999999999999,0.3424,0.3779,1.6301999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,43.1302,28.814200000000003,0.0,28.814200000000003,W5_PV2,45,15.0,0.625
W5_PV2,5,2,6,6:00-7:00,0.4463,0.0,17.852,0.0,17.852,0.3424,0.3779,2.5002,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.0002,26.1482,0.0,26.1482,W5_PV2,45,15.0,0.625
W5_PV2,5,2,7,7:00-8:00,0.2407,0.05,9.628,3.2,12.828,0.6074,0.3779,3.3701999999999996,0.1,0.1,2.0,2.0,0.15000000000000002,4.15,0.30000000000000004,7.5202,0.0,5.307799999999999,-5.307799999999999,W5_PV2,45,15.0,0.625
W5_PV2,5,2,8,8:00-9:00,0.5581,0.17,22.324,10.88,33.204,0.6074,0.3779,4.0098,0.7034746987951808,0.7034746987951808,14.069493975903615,14.069493975903615,1.0552120481927711,29.194200000000002,2.1104240963855423,33.204,0.0,-0.0,0.0,W5_PV2,45,15.0,0.625
W5_PV2,5,2,9,9:00-10:00,0.5232,0.28,20.928,17.92,38.848,0.6074,0.3779,4.199999999999999,0.1,0.1,2.0,2.0,0.15000000000000002,4.15,0.30000000000000004,8.35,0.0,30.497999999999998,-30.497999999999998,W5_PV2,45,15.0,0.625
W5_PV2,5,2,10,10:00-11:00,0.3999,0.39,15.995999999999999,24.96,40.956,0.8024,0.3779,4.1202,0.887609638554217,0.887609638554217,17.752192771084342,17.752192771084342,1.3314144578313256,36.83580000000001,2.6628289156626512,40.95600000000001,7.105427357601002e-15,0.0,7.105427357601002e-15,W5_PV2,45,15.0,0.625
W5_PV2,5,2,11,11:00-12:00,0.3582,0.49,14.328000000000001,31.36,45.688,0.8024,0.3779,3.9000000000000004,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.4,0.0,0.2880000000000038,-0.2880000000000038,W5_PV2,45,15.0,0.625
W5_PV2,5,2,12,12:00-13:00,0.3185,0.56,12.74,35.84,48.580000000000005,0.8024,0.3779,3.2598000000000003,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.7598,0.0,3.820200000000007,-3.820200000000007,W5_PV2,45,15.0,0.625
W5_PV2,5,2,13,13:00-14:00,0.3203,0.58,12.812,37.12,49.931999999999995,0.8024,0.3779,2.6898,0.7409734939759058,0.7409734939759058,14.819469879518117,14.819469879518117,1.1114602409638588,30.75040000000009,2.2229204819277175,33.44020000000009,0.0,16.491799999999905,-16.491799999999905,W5_PV2,45,15.0,0.625
W5_PV2,5,2,14,14:00-15:00,0.2064,0.5,8.256,32.0,40.256,0.8024,0.3779,3.63,0.1,0.1,2.0,2.0,0.15000000000000002,4.15,0.30000000000000004,7.78,0.0,32.476,-32.476,W5_PV2,45,15.0,0.625
W5_PV2,5,2,15,15:00-16:00,0.2139,0.4,8.556000000000001,25.6,34.156000000000006,0.6074,0.3779,3.8202000000000003,0.7309831325301206,0.7309831325301206,14.619662650602411,14.619662650602411,1.096474698795181,30.335800000000003,2.192949397590362,34.156000000000006,0.0,-0.0,0.0,W5_PV2,45,15.0,0.625
W5_PV2,5,2,16,16:00-17:00,0.3916,0.3,15.664,19.2,34.864,0.6074,0.3779,3.75,0.749734939759036,0.749734939759036,14.994698795180721,14.994698795180721,1.124602409638554,31.113999999999997,2.249204819277108,34.864,0.0,-0.0,0.0,W5_PV2,45,15.0,0.625
W5_PV2,5,2,17,17:00-18:00,0.2093,0.15,8.372,9.6,17.972,0.6074,0.3779,3.1398,0.1,0.1,2.0,2.0,0.15000000000000002,4.15,0.30000000000000004,7.2898000000000005,0.0,10.682200000000002,-10.682200000000002,W5_PV2,45,15.0,0.625
W5_PV2,5,2,18,18:00-19:00,0.1968,0.05,7.872,3.2,11.072,0.8024,0.3779,2.61,0.2039036144578313,0.2039036144578313,4.078072289156626,4.078072289156626,0.30585542168674695,8.462,0.6117108433734939,11.072,0.0,-0.0,0.0,W5_PV2,45,15.0,0.625
W5_PV2,5,2,19,19:00-20:00,0.2794,0.0,11.175999999999998,0.0,11.175999999999998,0.8024,0.3779,2.1198,0.1,0.1,2.0,2.0,0.15000000000000002,4.15,0.30000000000000004,6.2698,0.0,4.906199999999998,-4.906199999999998,W5_PV2,45,15.0,0.625
W5_PV2,5,2,20,20:00-21:00,0.2471,0.0,9.884,0.0,9.884,0.8024,0.3779,1.8599999999999999,0.19334939759036146,0.19334939759036146,3.8669879518072294,3.8669879518072294,0.29002409638554216,8.024000000000001,0.5800481927710843,9.884,0.0,-0.0,0.0,W5_PV2,45,15.0,0.625
W5_PV2,5,2,21,21:00-22:00,0.2255,0.0,9.02,0.0,9.02,0.6074,0.3779,1.6301999999999999,0.17806746987951805,0.17806746987951805,3.561349397590361,3.561349397590361,0.26710120481927707,7.389799999999999,0.5342024096385541,9.02,0.0,-0.0,0.0,W5_PV2,45,15.0,0.625
W5_PV2,5,2,22,22:00-23:00,0.1551,0.0,6.204,0.0,6.204,0.6074,0.3779,1.56,0.11190361445783133,0.11190361445783133,2.2380722891566265,2.2380722891566265,0.167855421686747,4.644,0.335710843373494,6.204000000000001,8.881784197001252e-16,0.0,8.881784197001252e-16,W5_PV2,45,15.0,0.625
W5_PV2,5,2,23,23:00-24:00,0.4232,0.0,16.928,0.0,16.928,0.3424,0.3779,1.4802,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.980199999999996,26.052199999999996,0.0,26.052199999999996,W5_PV2,45,15.0,0.625
W5_PV2,5,2,0,0:00-1:00,0.2444,0.0,9.776,0.0,9.776,0.3424,0.3779,1.3698000000000001,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.8698,33.0938,0.0,33.0938,W5_PV2,36,12.0,0.5
W5_PV2,5,2,1,1:00-2:00,0.3375,0.0,13.5,0.0,13.5,0.3424,0.3779,1.0997999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.5998,29.099800000000002,0.0,29.099800000000002,W5_PV2,36,12.0,0.5
W5_PV2,5,2,2,2:00-3:00,0.3848,0.0,15.392,0.0,15.392,0.3424,0.3779,0.7998000000000001,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.2998,26.907799999999998,0.0,26.907799999999998,W5_PV2,36,12.0,0.5
W5_PV2,5,2,3,3:00-4:00,0.3328,0.0,13.312,0.0,13.312,0.3424,0.3779,0.99,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.49,29.178000000000004,0.0,29.178000000000004,W5_PV2,36,12.0,0.5
W5_PV2,5,2,4,4:00-5:00,0.3786,0.0,15.144,0.0,15.144,0.3424,0.3779,1.1802000000000001,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.6802,27.5362,0.0,27.5362,W5_PV2,36,12.0,0.5
W5_PV2,5,2,5,5:00-6:00,0.3579,0.0,14.315999999999999,0.0,14.315999999999999,0.3424,0.3779,1.6301999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,43.1302,28.814200000000003,0.0,28.814200000000003,W5_PV2,36,12.0,0.5
W5_PV2,5,2,6,6:00-7:00,0.4463,0.0,17.852,0.0,17.852,0.3424,0.3779,2.5002,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.0002,26.1482,0.0,26.1482,W5_PV2,36,12.0,0.5
W5_PV2,5,2,7,7:00-8:00,0.2407,0.05,9.628,3.2,12.828,0.6074,0.3779,3.3701999999999996,0.1,0.1,2.0,2.0,0.15000000000000002,4.15,0.30000000000000004,7.5202,0.0,5.307799999999999,-5.307799999999999,W5_PV2,36,12.0,0.5
W5_PV2,5,2,8,8:00-9:00,0.5581,0.17,22.324,10.88,33.204,0.6074,0.3779,4.0098,0.7034746987951808,0.7034746987951808,14.069493975903615,14.069493975903615,1.0552120481927711,29.194200000000002,2.1104240963855423,33.204,0.0,-0.0,0.0,W5_PV2,36,12.0,0.5
W5_PV2,5,2,9,9:00-10:00,0.5232,0.28,20.928,17.92,38.848,0.6074,0.3779,4.199999999999999,0.1,0.1,2.0,2.0,0.15000000000000002,4.15,0.30000000000000004,8.35,0.0,30.497999999999998,-30.497999999999998,W5_PV2,36,12.0,0.5
W5_PV2,5,2,10,10:00-11:00,0.3999,0.39,15.995999999999999,24.96,40.956,0.8024,0.3779,4.1202,0.32858313253012117,0.32858313253012117,6.571662650602423,6.571662650602423,0.49287469879518175,13.636200000000029,0.9857493975903635,17.756400000000028,0.0,23.199599999999975,-23.199599999999975,W5_PV2,36,12.0,0.5
W5_PV2,5,2,11,11:00-12:00,0.3582,0.49,14.328000000000001,31.36,45.688,0.8024,0.3779,3.9000000000000004,0.1,0.1,2.0,2.0,0.15000000000000002,4.15,0.30000000000000004,8.05,0.0,37.638000000000005,-37.638000000000005,W5_PV2,36,12.0,0.5
W5_PV2,5,2,12,12:00-13:00,0.3185,0.56,12.74,35.84,48.580000000000005,0.8024,0.3779,3.2598000000000003,0.1,0.1,2.0,2.0,0.15000000000000002,4.15,0.30000000000000004,7.409800000000001,0.0,41.17020000000001,-41.17020000000001,W5_PV2,36,12.0,0.5
W5_PV2,5,2,13,13:00-14:00,0.3203,0.58,12.812,37.12,49.931999999999995,0.8024,0.3779,2.6898,0.1,0.1,2.0,2.0,0.15000000000000002,4.15,0.30000000000000004,6.8398,0.0,43.09219999999999,-43.09219999999999,W5_PV2,36,12.0,0.5
W5_PV2,5,2,14,14:00-15:00,0.2064,0.5,8.256,32.0,40.256,0.8024,0.3779,3.63,0.1,0.1,2.0,2.0,0.15000000000000002,4.15,0.30000000000000004,7.78,0.0,32.476,-32.476,W5_PV2,36,12.0,0.5
W5_PV2,5,2,15,15:00-16:00,0.2139,0.4,8.556000000000001,25.6,34.156000000000006,0.6074,0.3779,3.8202000000000003,0.7309831325301206,0.7309831325301206,14.619662650602411,14.619662650602411,1.096474698795181,30.335800000000003,2.192949397590362,34.156000000000006,0.0,-0.0,0.0,W5_PV2,36,12.0,0.5
W5_PV2,5,2,16,16:00-17:00,0.3916,0.3,15.664,19.2,34.864,0.6074,0.3779,3.75,0.749734939759036,0.749734939759036,14.994698795180721,14.994698795180721,1.124602409638554,31.113999999999997,2.249204819277108,34.864,0.0,-0.0,0.0,W5_PV2,36,12.0,0.5
W5_PV2,5,2,17,17:00-18:00,0.2093,0.15,8.372,9.6,17.972,0.6074,0.3779,3.1398,0.1,0.1,2.0,2.0,0.15000000000000002,4.15,0.30000000000000004,7.2898000000000005,0.0,10.682200000000002,-10.682200000000002,W5_PV2,36,12.0,0.5
W5_PV2,5,2,18,18:00-19:00,0.1968,0.05,7.872,3.2,11.072,0.8024,0.3779,2.61,0.2039036144578313,0.2039036144578313,4.078072289156626,4.078072289156626,0.30585542168674695,8.462,0.6117108433734939,11.072,0.0,-0.0,0.0,W5_PV2,36,12.0,0.5
W5_PV2,5,2,19,19:00-20:00,0.2794,0.0,11.175999999999998,0.0,11.175999999999998,0.8024,0.3779,2.1198,0.1,0.1,2.0,2.0,0.15000000000000002,4.15,0.30000000000000004,6.2698,0.0,4.906199999999998,-4.906199999999998,W5_PV2,36,12.0,0.5
W5_PV2,5,2,20,20:00-21:00,0.2471,0.0,9.884,0.0,9.884,0.8024,0.3779,1.8599999999999999,0.19334939759036146,0.19334939759036146,3.8669879518072294,3.8669879518072294,0.29002409638554216,8.024000000000001,0.5800481927710843,9.884,0.0,-0.0,0.0,W5_PV2,36,12.0,0.5
W5_PV2,5,2,21,21:00-22:00,0.2255,0.0,9.02,0.0,9.02,0.6074,0.3779,1.6301999999999999,0.17806746987951805,0.17806746987951805,3.561349397590361,3.561349397590361,0.26710120481927707,7.389799999999999,0.5342024096385541,9.02,0.0,-0.0,0.0,W5_PV2,36,12.0,0.5
W5_PV2,5,2,22,22:00-23:00,0.1551,0.0,6.204,0.0,6.204,0.6074,0.3779,1.56,0.11190361445783133,0.11190361445783133,2.2380722891566265,2.2380722891566265,0.167855421686747,4.644,0.335710843373494,6.204000000000001,8.881784197001252e-16,0.0,8.881784197001252e-16,W5_PV2,36,12.0,0.5
W5_PV2,5,2,23,23:00-24:00,0.4232,0.0,16.928,0.0,16.928,0.3424,0.3779,1.4802,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.980199999999996,26.052199999999996,0.0,26.052199999999996,W5_PV2,36,12.0,0.5
W5_PV3,5,3,0,0:00-1:00,0.2444,0.0,9.776,0.0,9.776,0.3424,0.3779,1.3698000000000001,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.8698,33.0938,0.0,33.0938,W5_PV3,72,24.0,1.0
W5_PV3,5,3,1,1:00-2:00,0.3375,0.0,13.5,0.0,13.5,0.3424,0.3779,1.0997999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.5998,29.099800000000002,0.0,29.099800000000002,W5_PV3,72,24.0,1.0
W5_PV3,5,3,2,2:00-3:00,0.3848,0.0,15.392,0.0,15.392,0.3424,0.3779,0.7998000000000001,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.2998,26.907799999999998,0.0,26.907799999999998,W5_PV3,72,24.0,1.0
W5_PV3,5,3,3,3:00-4:00,0.3328,0.0,13.312,0.0,13.312,0.3424,0.3779,0.99,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.49,29.178000000000004,0.0,29.178000000000004,W5_PV3,72,24.0,1.0
W5_PV3,5,3,4,4:00-5:00,0.3786,0.0,15.144,0.0,15.144,0.3424,0.3779,1.1802000000000001,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.6802,27.5362,0.0,27.5362,W5_PV3,72,24.0,1.0
W5_PV3,5,3,5,5:00-6:00,0.3579,0.0,14.315999999999999,0.0,14.315999999999999,0.3424,0.3779,1.6301999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,43.1302,28.814200000000003,0.0,28.814200000000003,W5_PV3,72,24.0,1.0
W5_PV3,5,3,6,6:00-7:00,0.4463,0.0,17.852,0.0,17.852,0.3424,0.3779,2.5002,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.0002,26.1482,0.0,26.1482,W5_PV3,72,24.0,1.0
W5_PV3,5,3,7,7:00-8:00,0.2407,0.02,9.628,1.28,10.908,0.6074,0.3779,3.3701999999999996,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.8702,33.962199999999996,0.0,33.962199999999996,W5_PV3,72,24.0,1.0
W5_PV3,5,3,8,8:00-9:00,0.5581,0.05,22.324,3.2,25.524,0.6074,0.3779,4.0098,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.5098,19.985799999999998,0.0,19.985799999999998,W5_PV3,72,24.0,1.0
W5_PV3,5,3,9,9:00-10:00,0.5232,0.08,20.928,5.12,26.048000000000002,0.6074,0.3779,4.199999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.7,19.652,0.0,19.652,W5_PV3,72,24.0,1.0
W5_PV3,5,3,10,10:00-11:00,0.3999,0.12,15.995999999999999,7.68,23.676,0.8024,0.3779,4.1202,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.6202,21.9442,0.0,21.9442,W5_PV3,72,24.0,1.0
W5_PV3,5,3,11,11:00-12:00,0.3582,0.18,14.328000000000001,11.52,25.848,0.8024,0.3779,3.9000000000000004,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.4,19.552,0.0,19.552,W5_PV3,72,24.0,1.0
W5_PV3,5,3,12,12:00-13:00,0.3185,0.22,12.74,14.08,26.82,0.8024,0.3779,3.2598000000000003,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.7598,17.939799999999998,0.0,17.939799999999998,W5_PV3,72,24.0,1.0
W5_PV3,5,3,13,13:00-14:00,0.3203,0.22,12.812,14.08,26.892,0.8024,0.3779,2.6898,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.1898,17.2978,0.0,17.2978,W5_PV3,72,24.0,1.0
W5_PV3,5,3,14,14:00-15:00,0.2064,0.18,8.256,11.52,19.776,0.8024,0.3779,3.63,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.13,25.354000000000003,0.0,25.354000000000003,W5_PV3,72,24.0,1.0
W5_PV3,5,3,15,15:00-16:00,0.2139,0.11,8.556000000000001,7.04,15.596,0.6074,0.3779,3.8202000000000003,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.3202,29.7242,0.0,29.7242,W5_PV3,72,24.0,1.0
W5_PV3,5,3,16,16:00-17:00,0.3916,0.08,15.664,5.12,20.784,0.6074,0.3779,3.75,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.25,24.466,0.0,24.466,W5_PV3,72,24.0,1.0
W5_PV3,5,3,17,17:00-18:00,0.2093,0.05,8.372,3.2,11.572,0.6074,0.3779,3.1398,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.6398,33.067800000000005,0.0,33.067800000000005,W5_PV3,72,24.0,1.0
W5_PV3,5,3,18,18:00-19:00,0.1968,0.02,7.872,1.28,9.152,0.8024,0.3779,2.61,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.11,34.958,0.0,34.958,W5_PV3,72,24.0,1.0
W5_PV3,5,3,19,19:00-20:00,0.2794,0.0,11.175999999999998,0.0,11.175999999999998,0.8024,0.3779,2.1198,1.0,1.0,20.0,20.0,1.5,41.5,3.0,43.6198,32.443799999999996,0.0,32.443799999999996,W5_PV3,72,24.0,1.0
W5_PV3,5,3,20,20:00-21:00,0.2471,0.0,9.884,0.0,9.884,0.8024,0.3779,1.8599999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,43.36,33.476,0.0,33.476,W5_PV3,72,24.0,1.0
W5_PV3,5,3,21,21:00-22:00,0.2255,0.0,9.02,0.0,9.02,0.6074,0.3779,1.6301999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,43.1302,34.110200000000006,0.0,34.110200000000006,W5_PV3,72,24.0,1.0
W5_PV3,5,3,22,22:00-23:00,0.1551,0.0,6.204,0.0,6.204,0.6074,0.3779,1.56,1.0,1.0,20.0,20.0,1.5,41.5,3.0,43.06,36.856,0.0,36.856,W5_PV3,72,24.0,1.0
W5_PV3,5,3,23,23:00-24:00,0.4232,0.0,16.928,0.0,16.928,0.3424,0.3779,1.4802,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.980199999999996,26.052199999999996,0.0,26.052199999999996,W5_PV3,72,24.0,1.0
W5_PV3,5,3,0,0:00-1:00,0.2444,0.0,9.776,0.0,9.776,0.3424,0.3779,1.3698000000000001,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.8698,33.0938,0.0,33.0938,W5_PV3,63,21.0,0.875
W5_PV3,5,3,1,1:00-2:00,0.3375,0.0,13.5,0.0,13.5,0.3424,0.3779,1.0997999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.5998,29.099800000000002,0.0,29.099800000000002,W5_PV3,63,21.0,0.875
W5_PV3,5,3,2,2:00-3:00,0.3848,0.0,15.392,0.0,15.392,0.3424,0.3779,0.7998000000000001,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.2998,26.907799999999998,0.0,26.907799999999998,W5_PV3,63,21.0,0.875
W5_PV3,5,3,3,3:00-4:00,0.3328,0.0,13.312,0.0,13.312,0.3424,0.3779,0.99,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.49,29.178000000000004,0.0,29.178000000000004,W5_PV3,63,21.0,0.875
W5_PV3,5,3,4,4:00-5:00,0.3786,0.0,15.144,0.0,15.144,0.3424,0.3779,1.1802000000000001,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.6802,27.5362,0.0,27.5362,W5_PV3,63,21.0,0.875
W5_PV3,5,3,5,5:00-6:00,0.3579,0.0,14.315999999999999,0.0,14.315999999999999,0.3424,0.3779,1.6301999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,43.1302,28.814200000000003,0.0,28.814200000000003,W5_PV3,63,21.0,0.875
W5_PV3,5,3,6,6:00-7:00,0.4463,0.0,17.852,0.0,17.852,0.3424,0.3779,2.5002,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.0002,26.1482,0.0,26.1482,W5_PV3,63,21.0,0.875
W5_PV3,5,3,7,7:00-8:00,0.2407,0.02,9.628,1.28,10.908,0.6074,0.3779,3.3701999999999996,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.8702,33.962199999999996,0.0,33.962199999999996,W5_PV3,63,21.0,0.875
W5_PV3,5,3,8,8:00-9:00,0.5581,0.05,22.324,3.2,25.524,0.6074,0.3779,4.0098,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.5098,19.985799999999998,0.0,19.985799999999998,W5_PV3,63,21.0,0.875
W5_PV3,5,3,9,9:00-10:00,0.5232,0.08,20.928,5.12,26.048000000000002,0.6074,0.3779,4.199999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.7,19.652,0.0,19.652,W5_PV3,63,21.0,0.875
W5_PV3,5,3,10,10:00-11:00,0.3999,0.12,15.995999999999999,7.68,23.676,0.8024,0.3779,4.1202,0.8476048192771085,0.8476048192771085,16.95209638554217,16.95209638554217,1.2714072289156628,35.1756,2.5428144578313256,39.2958,15.619800000000001,0.0,15.619800000000001,W5_PV3,63,21.0,0.875
W5_PV3,5,3,11,11:00-12:00,0.3582,0.18,14.328000000000001,11.52,25.848,0.8024,0.3779,3.9000000000000004,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.4,19.552,0.0,19.552,W5_PV3,63,21.0,0.875
W5_PV3,5,3,12,12:00-13:00,0.3185,0.22,12.74,14.08,26.82,0.8024,0.3779,3.2598000000000003,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.7598,17.939799999999998,0.0,17.939799999999998,W5_PV3,63,21.0,0.875
W5_PV3,5,3,13,13:00-14:00,0.3203,0.22,12.812,14.08,26.892,0.8024,0.3779,2.6898,0.5831855421686747,0.5831855421686747,11.663710843373494,11.663710843373494,0.874778313253012,24.202199999999998,1.749556626506024,26.891999999999996,0.0,3.552713678800501e-15,-3.552713678800501e-15,W5_PV3,63,21.0,0.875
W5_PV3,5,3,14,14:00-15:00,0.2064,0.18,8.256,11.52,19.776,0.8024,0.3779,3.63,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.13,25.354000000000003,0.0,25.354000000000003,W5_PV3,63,21.0,0.875
W5_PV3,5,3,15,15:00-16:00,0.2139,0.11,8.556000000000001,7.04,15.596,0.6074,0.3779,3.8202000000000003,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.3202,29.7242,0.0,29.7242,W5_PV3,63,21.0,0.875
W5_PV3,5,3,16,16:00-17:00,0.3916,0.08,15.664,5.12,20.784,0.6074,0.3779,3.75,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.25,24.466,0.0,24.466,W5_PV3,63,21.0,0.875
W5_PV3,5,3,17,17:00-18:00,0.2093,0.05,8.372,3.2,11.572,0.6074,0.3779,3.1398,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.6398,33.067800000000005,0.0,33.067800000000005,W5_PV3,63,21.0,0.875
W5_PV3,5,3,18,18:00-19:00,0.1968,0.02,7.872,1.28,9.152,0.8024,0.3779,2.61,0.15763855421686745,0.15763855421686745,3.152771084337349,3.152771084337349,0.23645783132530118,6.542,0.47291566265060236,9.152,0.0,-0.0,0.0,W5_PV3,63,21.0,0.875
W5_PV3,5,3,19,19:00-20:00,0.2794,0.0,11.175999999999998,0.0,11.175999999999998,0.8024,0.3779,2.1198,0.21822168674698791,0.21822168674698791,4.364433734939758,4.364433734939758,0.32733253012048186,9.056199999999997,0.6546650602409637,11.175999999999997,0.0,1.7763568394002505e-15,-1.7763568394002505e-15,W5_PV3,63,21.0,0.875
W5_PV3,5,3,20,20:00-21:00,0.2471,0.0,9.884,0.0,9.884,0.8024,0.3779,1.8599999999999999,0.19334939759036146,0.19334939759036146,3.8669879518072294,3.8669879518072294,0.29002409638554216,8.024000000000001,0.5800481927710843,9.884,0.0,-0.0,0.0,W5_PV3,63,21.0,0.875
W5_PV3,5,3,21,21:00-22:00,0.2255,0.0,9.02,0.0,9.02,0.6074,0.3779,1.6301999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,43.1302,34.110200000000006,0.0,34.110200000000006,W5_PV3,63,21.0,0.875
W5_PV3,5,3,22,22:00-23:00,0.1551,0.0,6.204,0.0,6.204,0.6074,0.3779,1.56,1.0,1.0,20.0,20.0,1.5,41.5,3.0,43.06,36.856,0.0,36.856,W5_PV3,63,21.0,0.875
W5_PV3,5,3,23,23:00-24:00,0.4232,0.0,16.928,0.0,16.928,0.3424,0.3779,1.4802,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.980199999999996,26.052199999999996,0.0,26.052199999999996,W5_PV3,63,21.0,0.875
W5_PV3,5,3,0,0:00-1:00,0.2444,0.0,9.776,0.0,9.776,0.3424,0.3779,1.3698000000000001,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.8698,33.0938,0.0,33.0938,W5_PV3,54,18.0,0.75
W5_PV3,5,3,1,1:00-2:00,0.3375,0.0,13.5,0.0,13.5,0.3424,0.3779,1.0997999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.5998,29.099800000000002,0.0,29.099800000000002,W5_PV3,54,18.0,0.75
W5_PV3,5,3,2,2:00-3:00,0.3848,0.0,15.392,0.0,15.392,0.3424,0.3779,0.7998000000000001,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.2998,26.907799999999998,0.0,26.907799999999998,W5_PV3,54,18.0,0.75
